Unique_ID,Finance,Production,Reserves / Exploration / Acquisitions / Mergers / Divestments,Environment / Regulatory / Geopolitics,Alternative Energy / Lower Carbon,Oil Price / Natural Gas Price / Gasoline Price
PQ-2462209001,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2437661249,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441395789,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441395672,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441395579,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441395265,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441394812,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441394649,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441394569,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441394473,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2441394260,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2452532853,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2419331312,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2417553081,Neutral,Negative,Negative,Negative,Neutral,Neutral
PQ-2414584238,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2418084738,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2409914119,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2407680151,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2407502575,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2407343249,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2406899259,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2403753317,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2403300137,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2402655524,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2402625511,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2399185336,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2409947460,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2406241004,Negative,Negative,Negative,Neutral,Neutral,Negative
PQ-2406240545,Negative,Negative,Negative,Neutral,Neutral,Negative
PQ-2406240272,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2406239853,Negative,Negative,Negative,Neutral,Neutral,Negative
PQ-2394813913,Neutral,Negative,Neutral,Neutral,Neutral,Negative
PQ-2391244887,Negative,Neutral,Negative,Neutral,Neutral,Negative
PQ-2387873468,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2387503629,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2399032373,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2399030655,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2399029911,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2399029495,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2381447694,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2380876756,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2378183219,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2375930542,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2363039481,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2362934006,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2362713911,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2362002589,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2353357533,Neutral,Neutral,Neutral,Positive,Neutral,Negative
PQ-2373926948,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2373926718,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2373926315,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2373926012,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351941903,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2344027224,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2343009120,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2343791840,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2343791594,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2334216651,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2351872920,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351872630,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351861642,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351861626,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2333819118,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2351282742,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351282698,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351280723,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351280636,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2349473150,Neutral,Positive,Positive,Negative,Neutral,Neutral
PQ-2349467321,Neutral,Positive,Positive,Negative,Neutral,Neutral
PQ-2349467313,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2349467307,Neutral,Positive,Positive,Negative,Neutral,Neutral
PQ-2331349036,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2331349004,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2331205651,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2328283551,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2322005583,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2319392967,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2318081251,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
PQ-2313328244,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2309616703,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2308393292,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2305599913,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2305781154,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2312690178,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2312690151,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2312690062,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2312689751,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2312689682,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2306013753,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2286061576,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2305499359,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2301321601,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2301320613,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2301320472,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2301320354,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2283307650,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2282967552,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2281814106,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
PQ-2281096361,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2275749274,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2282315813,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2282312323,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2282311525,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2282310441,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2269797980,Positive,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2269231073,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
PQ-2269230578,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2269228305,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
PQ-2269227942,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2263871462,Neutral,Neutral,Negative,Neutral,Positive,Neutral
PQ-2263825881,Neutral,Neutral,Negative,Neutral,Positive,Neutral
PQ-2263790921,Neutral,Neutral,Negative,Neutral,Positive,Neutral
PQ-2263790764,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2240833991,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2402492068,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2490849136,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2478726134,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2478704121,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2478469191,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2447307849,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2435564938,Neutral,Negative,Neutral,Negative,Neutral,Neutral
PQ-2430590927,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2430430811,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2429348545,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2429343386,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2428406801,Neutral,Negative,Negative,Neutral,Neutral,Negative
PQ-2410888843,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2398312146,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2387041815,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2386784671,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2380714105,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351418852,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2351008862,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2333916010,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2323876494,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2307055807,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2305605305,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2305397379,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2305321788,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2305313688,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2304813017,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2294138290,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2293371118,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2293370586,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2277325159,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2264419247,Neutral,Neutral,Positive,Neutral,Positive,Neutral
PQ-3053906065,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-3050204849,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2928832135,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2899397104,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2897533345,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2894280389,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2893825614,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2893684999,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2880138562,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2878976043,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2878782013,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2876579136,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2889109601,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2888677703,Positive,Positive,Positive,Negative,Neutral,Positive
PQ-2876762297,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2888460743,Positive,Positive,Positive,Negative,Negative,Positive
PQ-2888452202,Positive,Positive,Positive,Neutral,Neutral,Positive
PQ-2888452189,Positive,Positive,Positive,Negative,Negative,Positive
PQ-2888452148,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2876208282,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2876184241,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2876177157,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2875562517,Neutral,Neutral,Positive,Negative,Neutral,Neutral
PQ-2887140642,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2887140477,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2886158714,Positive,Positive,Positive,Neutral,Neutral,Positive
PQ-2886158643,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2873590426,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2851696452,Positive,Positive,Positive,Neutral,Neutral,Positive
PQ-2806357702,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2806213165,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2798735873,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2798575788,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2731083434,Neutral,Neutral,Neutral,Neutral,Neutral,Negative
PQ-2632872501,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2604732322,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2604375413,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2595171955,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2594883552,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2594882927,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2594882425,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2594801157,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2592764359,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2592761915,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2592761890,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
PQ-2592761535,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2576693681,Positive,Positive,Positive,Neutral,Neutral,Positive
PQ-2584864329,Neutral,Positive,Positive,Neutral,Neutral,Positive
PQ-2584861111,Neutral,Positive,Positive,Neutral,Neutral,Positive
PQ-2584861104,Neutral,Positive,Positive,Neutral,Neutral,Positive
PQ-2584860296,Neutral,Positive,Positive,Neutral,Neutral,Positive
PQ-2564336835,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2564336556,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2564336437,Neutral,Neutral,Positive,Neutral,Neutral,Positive
PQ-2536958198,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2520682572,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2520682056,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2520680209,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2520679641,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2456025194,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2462539593,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2462539455,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2462538784,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2462538032,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2452857474,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2452846252,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2452307457,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2452145237,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2452129623,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2452106233,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2452068918,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2451910697,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2430396352,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2402112580,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2384298787,Neutral,Negative,Neutral,Neutral,Neutral,Negative
PQ-2288103274,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2246087865,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2779988911,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2767320552,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2477573332,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2472242074,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2462762831,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2251017412,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-3052930200,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2917715382,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2892434202,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2886135346,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2886096364,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2864414101,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2838197368,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2823402133,Neutral,Neutral,Neutral,Neutral,Positive,Neutral
PQ-2821656984,Neutral,Neutral,Positive,Neutral,Positive,Neutral
PQ-2810929192,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2810402744,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2791061603,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2778166450,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2777990039,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2767711383,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2732423969,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2717545981,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2716396207,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2713141448,Neutral,Neutral,Neutral,Neutral,Positive,Neutral
PQ-2703227447,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2698389676,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2686449827,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2681301635,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2678891645,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2678240379,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2671699676,Positive,Positive,Positive,Neutral,Positive,Positive
PQ-2659844804,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2653944891,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2638558780,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2631389491,Positive,Positive,Positive,Neutral,Neutral,Neutral
PQ-2619353245,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2598317681,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2593820189,Positive,Neutral,Neutral,Neutral,Neutral,Positive
PQ-2583732155,Positive,Neutral,Neutral,Neutral,Neutral,Positive
PQ-2577103058,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2559358573,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2554159223,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2551444796,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2550974648,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2546439766,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2542350292,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2531526466,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2533078924,Positive,Positive,Positive,Neutral,Neutral,Positive
PQ-2526518727,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2508478678,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2500203521,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2490023375,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2488977107,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2477396741,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2475013897,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2472855817,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2463827642,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2458473818,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2457448222,Positive,Positive,Neutral,Neutral,Neutral,Neutral
PQ-2452864616,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2451269234,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2455653961,Positive,Positive,Positive,Neutral,Neutral,Neutral
PQ-2446896640,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2447735469,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2446729619,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2446580499,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2446521973,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2446411325,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2443764660,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2431690483,Neutral,Positive,Neutral,Neutral,Neutral,Negative
PQ-2410609502,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2406427667,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2400245970,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2387225535,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2385594382,Negative,Negative,Neutral,Negative,Neutral,Negative
PQ-2359698829,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2329999242,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2329667990,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2326721460,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2323290670,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2319088259,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2313816514,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2312434844,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2301740933,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2288376246,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2279607135,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2272055145,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2271614430,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2257982206,Negative,Negative,Negative,Neutral,Neutral,Negative
PQ-2257964759,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2239478787,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2238860749,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2237740065,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2233783648,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2234305556,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2231264445,Neutral,Positive,Neutral,Neutral,Neutral,Neutral
PQ-2746079569,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2394817872,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2394018140,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2392301035,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2392008748,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2294168079,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2276725046,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2275921338,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-3031632710,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2925790770,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2925479177,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2897339524,Positive,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2896750154,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2895867979,Positive,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2907579775,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2895137939,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2894887932,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2894713916,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2894545780,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2864764346,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2825482903,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2824070752,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2824070420,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2817245747,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2774995143,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2736948595,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2723191930,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2698329545,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
