,Unique_ID,Ticker,Source,Date,Article Headline,Neutral,Positive,Negative
6249,PQ-2615534736,XOM,ProQuest,2021-12-02,Exxonmobil Sets Wider Carbon Targets,0.44057201594114304,0.29851314425468445,0.2609148547053337
6250,PQ-2615910751,XOM,ProQuest,2022-01-03,Tesla Novavax Exxon Mobil What Watch Stock Market,0.6872343420982361,0.16726647317409515,0.14549919962882996
6251,PQ-2616639258,XOM,ProQuest,2022-01-05,Exxonmobil Makes Two Discoveries Offshore Guyana,0.3331541083753109,0.010615948121994734,0.6562298983335495
6252,PQ-2616921304,XOM,ProQuest,2022-01-06,Bitcoin Bed Bath Amp Beyond Walgreens Exxon What,0.021345997229218483,0.9374520778656006,0.0412018746137619
6253,PQ-2616985634,XOM,ProQuest,2022-01-06,Heres How Exxon Could Go Even Bigger On Dividend,0.5397644639015198,0.01743051502853632,0.44280500896275043
6254,PQ-2617083046,XOM,ProQuest,2022-01-07,Heres How Exxon Could Go Even Bigger On Dividend,0.5397644639015198,0.01743051502853632,0.44280500896275043
6255,PQ-2617927908,XOM,ProQuest,2022-01-09,Tech Commercialisation Advances With Exxon Trials,0.15871035307645798,0.009846079163253307,0.8314435482025146
6256,PQ-2618023648,XOM,ProQuest,2022-01-09,Proxy Voting What Fund Investors Should Know,0.062150049954652786,0.05498781870119274,0.8828621208667755
6257,PQ-2618130212,XOM,ProQuest,2022-01-10,Proxy Voting What Fund Investors Should Know,0.06889280118048191,0.0518347374163568,0.8792724311351776
6258,PQ-2618157687,XOM,ProQuest,2022-01-10,Personal Investing Monthly Analysis Need Know,0.08092339336872101,0.05162746055672566,0.8674492041269938
6259,PQ-2618485891,XOM,ProQuest,2022-01-11,Exxonmobil Expands Interest Biofuels Acquires,0.3359810523688793,0.008768279571086168,0.6552506387233734
6260,PQ-2618486662,XOM,ProQuest,2022-01-11,Exxon Mobil Biofuels Move With Norwegian Biojet,0.8216258883476257,0.0066781118512153625,0.1716960072517395
6261,PQ-2619617965,XOM,ProQuest,2022-01-14,Exxon Pursues Sale Canadian Shale Assets,0.08549482375383377,0.06660735607147217,0.8478978872299194
6262,PQ-2620736647,XOM,ProQuest,2022-01-18,Exxon Pledges Reduce Carbon Emissions Operations,0.2836458335320155,0.08879083053519328,0.6275633374849955
6263,PQ-2620752943,XOM,ProQuest,2022-01-18,Exxonmobil Announces Ambition Net Zero 2050,0.5697175761063894,0.01819492628177007,0.4120875149965286
6264,PQ-2620819812,XOM,ProQuest,2022-01-18,Exxon Is Getting Greener Next Step Trickier,0.249745462089777,0.01949982438236475,0.7307546734809875
6265,PQ-2620938694,XOM,ProQuest,2022-01-19,Exxon Sets Emissions Goal Zero,0.2537965662777424,0.12473724223673344,0.6214661598205566
6266,PQ-2621037948,XOM,ProQuest,2022-01-19,We Were Wrong About Exxons Prospects Analyst Says,0.24787591211497784,0.4646536558866501,0.2874704413115978
6267,PQ-2621097970,XOM,ProQuest,2022-01-20,Exxonmobil Targets Net Zero Ghg Emissions 2050,0.561601459980011,0.015080389566719532,0.42331817746162415
6268,PQ-2621670082,XOM,ProQuest,2022-01-21,Exxonmobil Sabic Start Operations At Us Facility,0.8096703886985779,0.007080365903675556,0.18324920535087585
6269,PQ-2623144354,CVX,ProQuest,2022-01-27,"CVX Stock Rallies Ahead Of Friday Earnings, As Oil Prices Rebounded In Q4",0.022349391132593155,0.9514353275299072,0.026215309587617714
6270,PQ-2623235268,CVX,ProQuest,2022-01-28,U.S. News: Judge Voids Sale of Gulf Oil Leases,0.7053608298301697,0.012908888049423695,0.2817302606999874
6271,PQ-2623275509,CVX,ProQuest,2022-01-28,"Chevron Rakes in $15.6 Billion in Annual Profits as Oil Prices Climb; Oil giant had a dramatic turnaround in 2021, as fossil fuel demand recovered from pandemic-induced lows",0.24815310537815094,0.7132775783538818,0.03856927901506424
6272,PQ-2623472807,CVX,ProQuest,2022-01-28,CVX Stock Falls On Q4 Earnings Miss Even As Oil Prices Rebound,0.4372284643352032,0.017920966260135174,0.5448505580425262
6273,PQ-2623530289,CVX,ProQuest,2022-01-29,EXCHANGE --- Chevron's Earnings Roar Back From Loss,0.30405278379718464,0.30345234523216885,0.3924948424100876
6274,PQ-2623530479,CVX,ProQuest,2022-01-29,"EXCHANGE --- Heard on the Street: Chevron Still Has Plenty of Gas in Its Tank --- With its strong balance sheet, the company will have flexibility to woo investors this year",0.36205703392624855,0.11027372581884265,0.5276692286133766
6275,PQ-2623575854,XOM,ProQuest,2022-01-29,Amazon Ups Exxon Are On Deck Report Earnings,0.18128793562451997,0.27731991683443385,0.5413921425739924
6276,PQ-2623732613,XOM,ProQuest,2022-01-30,Amazon Amd Alphabet Exxon Mobil General Motors,0.0482216440141201,0.3833133652806282,0.5684649795293808
6277,PQ-2623775996,XOM,ProQuest,2022-01-31,Amazon Amd Alphabet Exxon Mobil General Motors,0.047677213326096535,0.3819142058491707,0.5704085379838943
6278,PQ-2623809189,XOM,ProQuest,2022-01-31,Business News Amazon Ups Exxon Are On Deck Report,0.6306838840246201,0.33282730355858803,0.036488769575953484
6279,PQ-2623837782,XOM,ProQuest,2022-01-31,U S Stocks Had Terrible January History Offers,0.1130349051207304,0.8272901475429535,0.05967493243515491
6280,PQ-2623895215,XOM,ProQuest,2022-01-31,Exxon Move Headquarters Houston Oil Giant Will,0.684551477432251,0.26892220973968506,0.04652631655335426
6281,PQ-2623998915,XOM,ProQuest,2022-02-01,Exxon Results Show Quite Turnaround,0.8314583897590637,0.019675102084875107,0.14886648952960968
6282,PQ-2624054309,XOM,ProQuest,2022-02-01,Exxonmobil Streamlines Structure Save Over 6Bn,0.6964271068572998,0.008204460144042969,0.2953684329986572
6283,PQ-2624083488,XOM,ProQuest,2022-02-01,Business News Exxon Move Base Houston,0.0792606994509697,0.8935539722442627,0.02718532830476761
6284,PQ-2624092487,XOM,ProQuest,2022-02-01,U S Stocks Finish Higher After Choppy Trading,0.371388999124368,0.6038727089762688,0.02473827823996544
6285,PQ-2624157749,XOM,ProQuest,2022-02-01,Amc Alphabet At Amp T Moderna What Watch Stock,0.8235800862312317,0.019783323630690575,0.1566365659236908
6286,PQ-2624173606,CVX,ProQuest,2022-02-01,"Exxon, Chevron Hit Gushers of Cash as Big Oil Companies Lure Back Investors; Large Western oil companies are posting their most profitable years since the pandemic as oil prices rise, attracting investors who had fled",0.05055450089275837,0.8999452590942383,0.049500176683068275
6287,PQ-2624173606,XOM,ProQuest,2022-02-01,Exxon Chevron Hit Gushers Cash As Big Oil,0.34287329763174057,0.45290662348270416,0.20422006817534566
6288,PQ-2624242198,XOM,ProQuest,2022-02-01,Exxon Mobils Gusher Cash Means Harder Decisions,0.7458171248435974,0.057798150926828384,0.1963847614824772
6289,PQ-2624463729,XOM,ProQuest,2022-02-01,Exxonmobil Needs Months Evaluate Cyprus Drill,0.38036198914051056,0.12336031021550298,0.49627768993377686
6290,PQ-2624532259,XOM,ProQuest,2022-02-02,Exxcellent Exxon Mobil Revels Strong Profits,0.9528720378875732,0.019457846879959106,0.027670150622725487
6291,PQ-2624561403,CVX,ProQuest,2022-02-02,Exxon Hits Gusher of Cash as Oil Rides High,0.318882351120313,0.3117946895460288,0.3693229394654433
6292,PQ-2624561403,XOM,ProQuest,2022-02-02,Exxon Hits Gusher Cash As Oil Rides High,0.31725082856913406,0.639041634897391,0.04370753591259321
6293,PQ-2624561453,XOM,ProQuest,2022-02-02,Exxon Mobils Gusher Cash Means Tough Decisions,0.6125670373439789,0.210607735440135,0.17682523652911186
6294,PQ-2624855836,XOM,ProQuest,2022-02-02,Exxonmobil Reports Biggest Net Profit Seven Years,0.6850758194923401,0.013043783139437437,0.30188041739165783
6295,PQ-2624957874,XOM,ProQuest,2022-02-03,New Esg Fund Launches Today Why Top Holdings Are,0.3016955554485321,0.009031371679157019,0.6892730891704559
6296,PQ-2625006485,XOM,ProQuest,2021-10-25,Artificial Intelligence Trader Dumps Facebook,0.32065036753192544,0.23536532744765282,0.44398429710417986
6297,PQ-2625372929,XOM,ProQuest,2022-02-04,Meta Exxon Snap Stocks That Defined Week Here Are,0.19803598895668983,0.7697919011116028,0.03217212948948145
6298,PQ-2625859566,XOM,ProQuest,2022-02-06,Blackrocks Climate Crusade Doubletalk Ceo Larry,0.05599565431475639,0.20429381790260473,0.7397105892499288
6299,PQ-2625959270,XOM,ProQuest,2022-02-07,Blackrocks Climate Crusade Doubletalk,0.05856727808713913,0.14720888125399748,0.7942238450050354
6300,PQ-2625995082,XOM,ProQuest,2022-02-07,Projects Capture Carbon Emissions Get New Boost,0.10385497752577066,0.2176913358271122,0.6784536726772785
6301,PQ-2626088076,XOM,ProQuest,2022-02-07,Investors Gobble Up Dividend Stocks During Market,0.32714325686295825,0.6249611172825098,0.04789561095337073
6302,PQ-2626201952,XOM,ProQuest,2022-02-08,Investors Gobble Up Dividend Stocks During Market,0.33851638187964755,0.608963788797458,0.052519836773475014
6303,PQ-2626791216,XOM,ProQuest,2022-02-09,Dividend Stocks Back Fashion Amid Turbulence,0.36700453236699104,0.5857898245255152,0.047205645591020584
6304,PQ-2627834694,XOM,ProQuest,2022-02-11,Exxon Stock Has Surged Big Investor Sold 120,0.10479424893856049,0.090508833527565,0.8046969771385193
6305,PQ-2629050139,XOM,ProQuest,2022-02-16,Tighter Oil Market Has Downsides Producers Too,0.32467423379421234,0.45050928741693497,0.2248164601624012
6306,PQ-2629228730,XOM,ProQuest,2022-02-17,Tight Oil Market Hits Producers Too Risk Conflict,0.4845084771513939,0.39453398808836937,0.12095751240849495
6307,PQ-2629526890,XOM,ProQuest,2022-01-19,Exxonmobil Makes 2050 Net Zero Vow,0.508566290140152,0.051191904582083225,0.4402417987585068
6308,PQ-2630504900,CVX,ProQuest,2022-02-19,California's Green-Energy Subsidies Spur a Gold Rush in Cow Manure; A lucrative state incentive to make natural gas from dairy waste is attracting companies from Amazon to Chevron,0.12746866792440414,0.37747377529740334,0.4950575791299343
6309,PQ-2630589286,XOM,ProQuest,2022-02-20,Cheap Boring Advice Retirement Savers Minimize,0.04078034162521362,0.08754494525492192,0.8716747283935546
6310,PQ-2631565450,XOM,ProQuest,2022-02-22,Dwac Virgin Galactic Exxon Mobil Draftkings What,0.07399294525384903,0.9047895669937134,0.021217459812760353
6311,PQ-2631837393,XOM,ProQuest,2022-02-23,Russia Ukraine Crisis Has Big Western Businesses,0.04696482513099909,0.5584303066134453,0.3946048738434911
6312,PQ-2632039219,XOM,ProQuest,2022-02-24,Russia Ukraine Crisis Has Western Companies,0.03476088618238767,0.648698702454567,0.3165404262642066
6313,PQ-2632068493,XOM,ProQuest,2022-02-24,Big Companies Rush Plan Repercussions Attack,0.049034218614300094,0.39872990796963376,0.552235862861077
6314,PQ-2632156011,XOM,ProQuest,2022-02-24,International Companies Close Ukraine Offices,0.011090399930253625,0.8431357741355896,0.1457738196477294
6315,PQ-2634027301,CVX,ProQuest,2022-02-28,Chevron to Buy Biofuel Company for $3.15 Billion; Deal to acquire Renewable Energy Group comes as the oil-and-gas giant seeks to invest more in lower-carbon energy sources,0.47284500300884247,0.3920023310929537,0.13515262305736542
6316,PQ-2634349437,CVX,ProQuest,2022-03-01,Chevron Acquires Green-Fuels Maker,0.47284500300884247,0.3920023310929537,0.13515262305736542
6317,PQ-2634634659,XOM,ProQuest,2022-03-01,Lesson Energy Masochism Heres How Europe Made,0.11362671852111816,0.4979015290737152,0.38847172260284424
6318,PQ-2634643277,XOM,ProQuest,2022-03-02,Exxon Shut Down Oil Production Russia After,0.014658094383776188,0.7029738873243332,0.2823680154979229
6319,PQ-2634683777,XOM,ProQuest,2022-03-02,Exxonmobil Plans Hydrogen Production Ccs At,0.7390903532505035,0.008234363747760653,0.2526753172278404
6320,PQ-2634722007,XOM,ProQuest,2022-03-02,Lesson Energy Masochism,0.05677484627813101,0.7572201788425446,0.18600502982735634
6321,PQ-2634754226,XOM,ProQuest,2022-03-02,Exxon Discontinue Operations At Major Oil Gas,0.06667745858430862,0.055509041994810104,0.8778133988380432
6322,PQ-2634767028,XOM,ProQuest,2022-03-02,Apple Exxon Ford Others Retreat Russia Vw Warns,0.009145140803108612,0.9117132822672526,0.07914155721664429
6323,PQ-2634830546,XOM,ProQuest,2022-03-02,Exxon Mobil Plans Double Earnings 2027,0.8636086285114288,0.08284782618284225,0.053543549962341785
6324,PQ-2634846288,XOM,ProQuest,2022-03-02,Western Oil Companies Leave Russia Their State,0.05162794073112309,0.5403757430613041,0.4079963332042098
6325,PQ-2634870869,XOM,ProQuest,2022-03-03,World Exxonmobil Says Will Quit Sakhalin 1,0.018028607591986656,0.6844301223754883,0.2975413203239441
6326,PQ-2635161746,XOM,ProQuest,2022-03-03,Stocks Perk Up Cheered Feds Powell,0.6380661576986313,0.33449826141198474,0.02743557592233022
6327,PQ-2635256694,XOM,ProQuest,2022-03-04,Russia Exxonmobil Says Will Quit Sakhalin 1,0.029505671933293343,0.2744787037372589,0.6960155963897705
6328,PQ-2635299155,CVX,ProQuest,2022-03-03,Chevron Stock Option Trade Profits If Price Stays In This Range,0.47284500300884247,0.3920023310929537,0.13515262305736542
6329,PQ-2635314949,XOM,ProQuest,2022-03-03,Shell Bp Exxonmobil Have Done Business Russia,0.07002036133781075,0.35930170863866806,0.5706779584288597
6330,PQ-2635343189,XOM,ProQuest,2022-02-02,Exxon Stages Revival With Biggest Profit Since,0.8383978605270386,0.029200082644820213,0.13240204192698002
6331,PQ-2635344606,XOM,ProQuest,2022-02-02,Exxon Bounces Back With Biggest Profit Since 2014,0.5103021450340748,0.018382614944130182,0.47131527215242386
6332,PQ-2635684693,XOM,ProQuest,2022-03-04,Apple Exxon Mobil Rivian Stocks That Defined Week,0.22755791122714678,0.4552125756939252,0.31722951990862686
6333,PQ-2635752236,XOM,ProQuest,2022-02-03,Exxonmobil Chevron Regain Their Swagger,0.15082160383462906,0.57533760368824,0.27384079061448574
6334,PQ-2636155197,XOM,ProQuest,2022-03-07,How Oil Giants Bets On Russia Years Making,0.020945696160197258,0.7816593746344248,0.1973949366559585
6335,PQ-2636788649,XOM,ProQuest,2022-03-08,Western Oil Giants Russia Bets Crumble,0.021458351674179237,0.771577867368857,0.2069637564321359
6336,PQ-2636796999,XOM,ProQuest,2022-03-08,Russia Japanese Government Explore Approach,0.03285733237862587,0.5768847465515137,0.39025792479515076
6337,PQ-2637157878,XOM,ProQuest,2022-03-09,Energy Prices Are Soaring These 5 Funds Could,0.38481033345063526,0.2145767385760943,0.4006129602591197
6338,PQ-2637689982,CVX,ProQuest,2022-03-01,Warren Buffett beats S&P 500; these 3 Berkshire Hathaway stocks zoom 21% in Jan-Feb; do you own any?,0.4663742482662201,0.4030651804059744,0.13056061789393425
6339,PQ-2637756952,CVX,ProQuest,2022-03-10,IBD Stock Of The Day: Chevron Flashes Profit-Taking Signs After Soaring With Oil Prices,0.016034726984798908,0.7356348121538758,0.24833047296851873
6340,PQ-2640062387,XOM,ProQuest,2022-03-17,Oil Markets Big Winners Little Guys Who Are Eager,0.07912750169634819,0.2902568593621254,0.6306156307458878
6341,PQ-2640211713,XOM,ProQuest,2022-03-18,Oil Markets Big Winners Little Guys Eager Drill,0.07300037536770106,0.45178842842578887,0.47521119862794875
6342,PQ-2640422215,XOM,ProQuest,2022-03-18,How Choose Dividend Stocks Retirement 12 Picks,0.4814971457235515,0.1927628698758781,0.3257399690337479
6343,PQ-2640980866,XOM,ProQuest,2022-03-21,12 Dividend Stocks Retirement How Find More,0.4750193110667169,0.2178599643521011,0.3071207017637789
6344,PQ-2641007493,CVX,ProQuest,2022-03-21,More Than 500 Chevron Workers Strike at California Refinery; Workers voted down company's most recent proposal over the weekend,0.21102964133024216,0.7659461200237274,0.02302422747015953
6345,PQ-2641311895,CVX,ProQuest,2022-03-22,Contract Impasse Leads to Strike At Chevron Refinery in California,0.026923387311398983,0.9567897915840149,0.016286849975585938
6346,PQ-2641705139,XOM,ProQuest,2022-03-23,Twenty Years Ago Today,0.06353037804365158,0.21510228514671326,0.7213672995567322
6347,PQ-2641736904,XOM,ProQuest,2022-03-23,So Much Climate Activism At Exxon Mobil,0.12941795587539673,0.012226135469973087,0.8583558797836304
6348,PQ-2641736911,CVX,ProQuest,2022-03-23,The Ukraine Crisis: Chevron Lobbies U.S. to Add More Venezuelan Oil,0.05314634274691343,0.8131563067436218,0.13369737565517426
6349,PQ-2643841527,XOM,ProQuest,2022-03-27,Explosive Fire At Exxonmobil Refinery Lockwood,0.032819016836583614,0.2751471698284149,0.6920337975025177
6350,PQ-2644070723,XOM,ProQuest,2022-03-28,Exxon Is Trying Out Program That Will Use,0.1651267558336258,0.020287979394197464,0.814585268497467
6351,PQ-2646694299,CVX,ProQuest,2022-04-04,"Roundtable: The CIO in an Age of Disruption; Executives at companies including IBM, Google Cloud, Walmart, HP and Chevron discuss a decade of technological change",0.06145081420739492,0.6091677844524384,0.32938143238425255
6352,PQ-2646715325,XOM,ProQuest,2022-04-04,Exxon Says Russia Far East Exit May Cost 4,0.27793288230895996,0.5581461191177368,0.1639210283756256
6353,PQ-2646866012,XOM,ProQuest,2022-04-05,Exxonmobil Withdraws Russian Gas Project,0.008889156393706799,0.9278092980384827,0.06330157816410065
6354,PQ-2646920818,CVX,ProQuest,2022-04-05,Chevron Looks to Reduce Operating Expenses as It Steps Up Production; The energy giant in January reported its most profitable year since 2014,0.0467585331449906,0.679627905289332,0.2736136106153329
6355,PQ-2647108708,XOM,ProQuest,2022-04-06,These 6 Dividend Aristocrats Have Strong Pipeline,0.5542478188872337,0.02508920431137085,0.42066293582320213
6356,PQ-2647535640,CVX,ProQuest,2022-04-07,"U.S. News: Oil Executives Deny Price Gouging --- Industry leaders blame Russia war, U.S. policies, supply-chain shortages for high gasoline prices",0.18163470923900604,0.1880816649645567,0.6302835941314697
6357,PQ-2647535640,XOM,ProQuest,2022-04-07,U S News Oil Executives Deny Price Gouging,0.06097637675702572,0.7140129804611206,0.22501062229275703
6358,PQ-2647545036,XOM,ProQuest,2022-04-07,Why Drivers Are Unlikely Get Break Soon High Gas,0.2789205387234688,0.4041314721107483,0.31694798171520233
6359,PQ-2652883540,XOM,ProQuest,2022-04-21,Exxon Stock Gets Upgrade Maybe Oil Age Isnt Over,0.43335944367572665,0.5296934358775616,0.036947090178728104
6360,PQ-2653535693,XOM,ProQuest,2022-04-23,Alaska Exited Ge Stock Investment Bought Hp Exxon,0.19561720453202724,0.49713200703263283,0.3072507958859205
6361,PQ-2653834467,XOM,ProQuest,2022-04-24,Exxon Mobil Will Ban External Position Flags Like,0.06609332375228405,0.4578338861465454,0.4760727882385254
6362,PQ-2653834594,XOM,ProQuest,2022-04-24,Apple Microsoft Visa Boeing Gm Chipotle Other,0.11562969908118248,0.4614808149635792,0.42288950085639954
6363,PQ-2654978907,XOM,ProQuest,2022-04-26,Occidental Hess 3 Other Oil Companies With Big,0.9115273952484131,0.010672708973288536,0.07779990881681442
6364,PQ-2655389560,XOM,ProQuest,2022-04-27,Exxon Strikes Oil Again Offshore Guyana Raises,0.30390840489417315,0.013541141524910927,0.682550460100174
